"","1_ERIN_1177.3","10_CTRL_1154.3","11_ERIN_1246.1","12_ERLE_1177.3","13_ERLE_1246.1","14_CTRL_1177.3","15_BOCU_1177.3","16_ERLE_CTRL.2","17_ERIN_CTRL.2","18_BOCU_1154.3","19_CTRL_1246.2","2_CTRL_CTRL.2","20_ERIN_1154.1","21_LEDU_1177.3","22_BOCU_CTRL.2","24_ERLE_1177.1","25_ERIN_CTRL.2","26_LEDU_1246.2","27_LEDU_1177.2","28_ERLE_CTRL.1","29_LEDU_1246.1","3_LEDU_1154.3","30_ERLE_1154.3","31_BOCU_CTRL.1","32_ERLE_CTRL.2","33_BOCU_1177.1","34_ERLE_1177.2","35_LEDU_1246.3","36_ERIN_CTRL.1","37_ERLE_1246.3","38_BOCU_1177.2","39_ERIN_1177.2","4_BOCU_1246.3","40_CTRL_CTRL.3","41_CTRL_CTRL.1","42_ERIN_1154.2","43_ERIN_1154.3","44_BOCU_1154.2","45_LEDU_1154.1","46_CTRL_1154.2","47_CTRL_1177.1","48_LEDU_CTRL.2","49_ERIN_1246.3","5_LEDU_1154.2","50_BOCU_CTRL.2","51_ERLE_1246.2","52_BOCU_1246.2","53_ERIN_1177.1","54_LEDU_CTRL.1","55_LEDU_CTRL.2","56_BOCU_1246.1","57_CTRL_1246.3","58_ERLE_1154.1","59_CTRL_1154.1","6_LEDU_1177.1","60_CTRL_1246.1","7_BOCU_1154.1","8_ERIN_1246.2","9_ERLE_1154.2"
"Feature0283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117988675.2,NA,NA,NA,NA,NA,NA,102895582.9,82124359.29,NA,NA,NA,124832863.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0284",NA,NA,NA,NA,NA,62456660.23,NA,125687655.4,52531704.8,NA,71954606.61,98203483.8,NA,NA,NA,NA,121363758.6,64764607.09,68777674.13,84717568.42,64681162.92,NA,NA,51648541.27,128087766.4,56339204.97,NA,99968599.13,122091001.4,79710962.46,62797145.9,61067745.14,NA,92620047.82,121427333.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,68479308.91,NA,79987008.15,NA,70514927.91,129324912.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48139067.88,NA,NA,NA,NA,NA,NA,60112479.18,NA,NA,67386204.25,NA,NA,NA,NA,NA,NA,66196931.09,NA,52534719.67,NA,NA,42925974.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76770785.72,NA,NA,NA,67446772.78,52958041.39,NA,NA,NA,NA,NA,NA,NA
"Feature0286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48334590.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49715354.46,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64210932.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62863659.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21554460.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0290",NA,NA,NA,NA,NA,NA,NA,352889756,194089446.6,NA,NA,301042185.7,NA,NA,213729602.4,NA,326603125.7,NA,NA,281333752.2,NA,NA,NA,308575956.6,336398352.2,NA,184854087.2,NA,353873175.4,NA,NA,NA,NA,306549421.1,358032922.6,NA,NA,NA,NA,NA,NA,219335487.6,NA,NA,494318678.9,NA,NA,NA,254922905.6,346655475.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132308344.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119195825.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369039134.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27322736.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0294",NA,NA,NA,32356402.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28538612.77,NA,NA,NA,NA,NA,27707271.6,NA,NA,NA,NA,40324317.3,NA,NA,NA,NA,32974332.01,NA,NA,NA,NA,NA,24473409.26,27401722.89,NA,31957656.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0295",NA,NA,37561574.15,NA,80543284.25,NA,NA,71318406.21,49455155.14,50313968.08,NA,60147518.37,NA,NA,NA,NA,74352518.59,NA,NA,54476290.75,NA,NA,NA,46906390.64,NA,NA,76721936.98,NA,71301775.11,45939436.48,NA,NA,76271015.33,59011538.85,74347540.22,NA,NA,NA,NA,NA,NA,42150996.07,NA,NA,NA,NA,NA,NA,47437328.75,NA,NA,NA,NA,NA,NA,75248601.37,NA,54585985.36,NA
"Feature0296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140657401.2,NA,NA,NA,NA,NA,NA,157123635.7,NA,NA,167683914.8,NA,NA,NA,NA,NA,NA,173931098.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198231620.5,NA,210795148,NA,NA,124411591.2,149668409.4,154570446.9,NA,NA,NA,NA,NA,NA,NA
"Feature0297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31533005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0298",NA,NA,NA,NA,NA,NA,NA,NA,NA,21538743,NA,NA,NA,NA,NA,NA,NA,NA,23519998.34,NA,NA,NA,NA,NA,NA,24588377.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0299",NA,NA,NA,35339329.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28234610.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0300",NA,52436562.71,74085767.97,NA,73241295.55,NA,NA,121762140.4,89911548.27,47659608.46,124616018.8,115546891.6,NA,NA,53506488.32,NA,107763848.9,108657780.5,42485176.66,87336397.83,122999833,NA,NA,77743446.76,119369437.9,NA,NA,138447324.7,119809849.6,90290937.09,NA,NA,101210961.7,106480294.5,130676469.2,NA,NA,NA,NA,NA,NA,62469425.56,62907208.77,NA,58090646.37,59962955.15,129794177.5,NA,70510141.67,119437878.8,135986422.6,114135132.5,NA,58724779.15,NA,96851246.66,NA,84812057.43,NA
"Feature0301",NA,NA,NA,NA,NA,123397704.4,252820632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156897332.6,NA,NA,NA,NA,NA,NA,185864735,79569181.1,NA,NA,NA,170444989.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180609056.1,NA,NA,NA,NA
"Feature0302",NA,NA,314033107.5,NA,270307028.9,NA,NA,NA,NA,NA,433033197.5,NA,NA,NA,NA,NA,NA,375801854.4,NA,NA,284813349,NA,NA,NA,NA,NA,NA,407056554.7,NA,369007499.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253574458.6,NA,NA,284592056.2,450505716.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274869323.4,NA
"Feature0303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321520864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462985223.2,504836293.6,NA,NA,NA,481035982.3,NA,NA,NA
"Feature0304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24043393.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64998483.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0306",NA,NA,NA,NA,NA,NA,NA,NA,50018649.57,NA,75279022.21,NA,NA,NA,NA,NA,NA,56422803.61,NA,NA,51685710.34,NA,NA,NA,NA,NA,NA,94711448.87,NA,65916694.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61811445.81,NA,NA,NA,61962026.83,62576740.37,NA,NA,NA,NA,NA,NA,NA
"Feature0307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51717545.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45168711.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49783049.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51238201.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46507415.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0310",NA,NA,NA,NA,NA,NA,529733662.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516989577.7,NA,NA,NA,NA
"Feature0311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83567956.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,91198524.74,NA,NA,NA,NA,NA,NA,85665094.58,NA,NA,NA,NA,60033338.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81173889.74,NA,NA,NA,94633130.13,61871623.56,NA,NA,NA,62069841.04,NA,56577067.6,NA
"Feature0312",57936900.85,132210361.6,89284863.28,85691240.12,85776914.81,146213813.9,150963493.9,133929544.8,105601915.6,170715178.9,133240537.3,100299326.7,94901758.22,150384289.1,73493609.77,92332321.49,119800097.2,124672019.8,168580346.9,89645687.24,143150456.5,139640903.9,72762668.38,82500486.54,122254167.8,157465333.9,103144638.5,161378704,118446762.5,107898469.4,161902220.7,99052434.37,119786477.7,99682009.8,113561894,57122162.64,80777949.91,152465056.1,140297637.4,122864993.5,132220984.8,65973169.52,74514610.78,142249858.2,117666119.6,77828715.4,155124751.6,97904551.8,77306092.45,127096802.4,153047000.2,122786384.8,97374644.38,164116057,113515055.9,105404977.5,151761097.8,96941644.06,54757575.33
"Feature0313",NA,NA,NA,NA,457200794.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556595023.3,NA,NA,644060521.7,NA,NA,NA,NA,NA,NA,720916910.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551218099.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153701029.2,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0315",NA,NA,NA,NA,NA,NA,NA,95354555.97,NA,NA,NA,76876229.75,NA,NA,NA,NA,89440595.2,NA,NA,64923595.67,NA,NA,NA,61029879.35,89691596.46,NA,NA,NA,86296881.04,NA,NA,NA,NA,71111535.02,86479989.79,NA,NA,NA,NA,NA,NA,49301773.96,NA,NA,NA,NA,NA,NA,58605389.68,92502859.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705639394.1,189476896.5,NA,96033382.57,NA,NA,NA,NA,NA,330150999.9,447711089.2,NA,NA,NA,NA,NA,NA,NA,NA,94795350.75,NA,NA,NA,204982355.1,363227696.1,269508008.9,170494704.9,368485398.7,138087651.1,NA,NA,245417326,NA,NA,NA,110191426.3,NA,NA,NA,NA,716701000.1,NA,NA,NA,435121529.4,NA,274447925.1
"Feature0317",NA,NA,NA,NA,NA,NA,NA,161048607.5,79603427.85,NA,NA,80173097.48,NA,NA,51777651.37,NA,133891713.4,NA,NA,75334961.67,NA,NA,NA,65100572.78,113634132.4,NA,NA,NA,109119914.9,NA,NA,NA,NA,76655662.05,93514326.83,NA,NA,NA,NA,NA,NA,57514483.47,NA,NA,NA,NA,NA,NA,61476830.9,158031637.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119160294.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,135377065.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113127396.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0319",NA,NA,NA,NA,NA,NA,NA,NA,84134098.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0320",NA,NA,NA,NA,NA,NA,NA,328123348.4,216481800.6,NA,NA,233302422.9,NA,NA,115370471.4,NA,298530831.5,NA,NA,209758698.6,NA,NA,NA,202703013.7,448493791,NA,NA,NA,338386936.5,NA,NA,NA,NA,255608768.1,307467044.3,NA,NA,NA,NA,NA,NA,176187842.3,NA,NA,NA,NA,NA,NA,210389926.3,305569195.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0321",NA,NA,NA,NA,NA,NA,69401446.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0322",NA,NA,NA,NA,NA,65966584.8,57710388.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0323",68160320.38,NA,NA,98176076.09,NA,128985985.4,198989844.7,NA,NA,NA,NA,NA,65295638.77,266330540.3,NA,106286862.4,NA,NA,50525341.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47358605.99,113825455.3,NA,NA,NA,43921008.84,64411042.81,NA,NA,NA,202007329.2,NA,NA,NA,NA,NA,NA,125294706.5,NA,NA,NA,NA,57218930.62,NA,141039059.7,NA,NA,NA,NA
"Feature0324",NA,164419268.8,NA,NA,NA,254010315.5,348431473.5,NA,NA,NA,NA,NA,147362835.5,274342857.4,NA,NA,NA,NA,NA,NA,NA,152905240.7,108199154.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89061977.94,105149672.6,173109925.9,178613643.4,164320708.3,261079121.4,NA,NA,135128540.6,NA,NA,NA,NA,NA,NA,NA,NA,130035658.1,234377456.2,322584691.6,NA,206599948.3,NA,116028449.6
"Feature0325",NA,99356311.14,NA,NA,NA,111673709.4,NA,91472249.34,79605210.16,127372269.1,NA,86930432.51,NA,117735775.7,NA,61068508.56,85344447.28,NA,126847736.3,62241529.38,NA,98538194.25,NA,60442350.44,93883871.19,98372876.8,73167585.78,NA,87993848.38,NA,83859715.47,74946160.97,NA,80293091.57,94885993.38,NA,NA,111365170.9,101226116.1,85724553.06,94448533.07,NA,NA,94891127.87,62535336.92,NA,NA,65595069.55,55334985.08,89402094.75,NA,NA,NA,116143325.4,70896318.58,NA,106128795.3,NA,NA
"Feature0326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2378004782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2726669192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2756687734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0329",NA,NA,NA,NA,NA,NA,NA,107730942.1,NA,NA,NA,119564432.7,NA,NA,NA,NA,110989713.5,89959657.63,NA,96655830.79,105935158.9,NA,NA,NA,114279343.4,NA,NA,118466437.4,130509821.3,NA,NA,NA,NA,93209775.79,97424375.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103493235.6,NA,98110712.31,132222549.4,88846324.4,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0330",NA,NA,NA,NA,NA,83292773.72,219089893.4,NA,NA,NA,NA,NA,NA,92304404.59,NA,NA,NA,NA,111203455,NA,NA,NA,NA,NA,NA,106170623.9,NA,NA,NA,NA,81668835.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205359791.5,NA,NA,NA,NA
"Feature0331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26029405.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0332",NA,NA,NA,NA,NA,NA,NA,57985326.69,47716385.87,NA,NA,47878766.76,NA,NA,NA,NA,53616636.03,NA,NA,NA,NA,NA,NA,NA,58339421.33,NA,NA,NA,57414961.8,NA,NA,NA,NA,48345471.72,58218088.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62144524.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102760017.4,103550849.2,107646272.2,97844066.32,NA,101307631.2,NA,NA,NA
"Feature0334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54869280.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0335",137996347.7,161977776.7,142423848.1,134186131.6,NA,214582720.9,281491068.2,887371543.5,277381689.3,370997544.3,228606910.2,739390499.3,154607638.1,249768021,358380595.3,146184329,842117920.3,162359235.8,390950207.9,671687482,249082573.9,214446082.2,115701857.8,577981590.1,837118919.8,376548377.2,240919193.3,256846791.4,815153448.7,196457501.7,413907905.1,174260312,184874627.6,780619131.3,868757169,94437153.54,119071498,227737129.8,311437828.1,114082077.8,330919776.1,461017375.4,218452639.8,155137350.6,165909508.7,136597520.6,271466165.4,117017319.4,585914509.4,882856962.7,329641630.1,161081546,164827597.2,211678334.1,242944897.1,144024699.1,158680662.1,210127732.8,72510954.4
"Feature0336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74975972.83,NA,NA,67617780.11,NA,NA,NA,65612016.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74521704.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,91172636.64,NA,111882878.2,NA,55320172.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0337",41332301.22,92693873.19,64305251.14,61830771.02,67105010.02,100281250.7,114531084.6,93998907.08,71968243.67,108188031.5,98396921.02,77336422.28,68050363.56,104446821.6,50976384.67,61575667.91,89172405.11,85472988.4,122211762.2,63801926.54,107975676,108988580.9,54021480.62,61436552.85,84980636.21,111355016.1,67243085.27,118769501.6,86084366.81,78142580.07,112407476.3,66904024.45,78381938.62,76539105.1,78782069.11,NA,63926020.38,115648461.6,102948000.5,98074036.22,94057777.63,46091069.82,58335394.44,93296947.83,88009952.4,56908728.19,118541877.1,70681380.24,58659660.04,91559026.32,95029743.26,76766693.41,69662222.92,102211110.6,90231069.17,75794629.56,100473794.4,68847553.74,NA
"Feature0338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76594864.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,68278295.19,NA,NA,NA,NA,NA,NA,81495336.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81924645,NA,NA,NA,79120837.02,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31896697.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23229472.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20373189.93,32509221.01,NA,NA,NA,NA,31899564.66,NA,NA,NA,29649675.29,NA,25281507.92,NA
"Feature0340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101720872.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0341",NA,NA,NA,NA,NA,NA,NA,118892936.6,NA,NA,NA,133607855.6,NA,NA,NA,NA,89034443.96,NA,NA,89509160.83,NA,NA,NA,65171922.9,127426372.4,NA,NA,NA,105813738.7,NA,NA,NA,NA,124515668.2,155137626.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112832085.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0342",NA,NA,NA,NA,NA,NA,NA,46115130.99,43379393.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41678790.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0343",NA,NA,NA,NA,NA,NA,NA,NA,54110764.42,NA,31537560.82,66873223.6,NA,NA,39945669.7,NA,55076517.47,NA,NA,47009681.43,NA,NA,NA,51503197.21,61204943.36,NA,NA,NA,60776635.08,NA,NA,NA,NA,53023615.86,64194803.24,NA,NA,NA,NA,NA,NA,45477013.23,NA,NA,NA,NA,29809754.2,NA,49172580.82,NA,31069873.15,29150252.23,NA,NA,NA,26460623.12,NA,NA,NA
"Feature0344",NA,NA,NA,NA,NA,NA,NA,184785133.9,139017175.6,NA,NA,133162622.5,NA,NA,112771989.1,NA,139514654.1,NA,NA,111564513,NA,NA,NA,120185996.6,158249439.1,NA,NA,NA,160159376,NA,NA,NA,NA,141254980.5,129179604.4,NA,NA,NA,NA,NA,NA,125385050.4,NA,NA,NA,NA,NA,NA,114233299.6,242912219.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
