"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0233",172343404,118683895.7,120062759.3,113325545.7,189618852.1,203449625,165245037.6,139358127.2,228372775.6,189460908.9,81687443.16,119979984.4,195991409.5,96232897.06,126796725.5,153001521.2,147633654.8,226585012.7,119280259.3,184573253.7,142742279.5,94477017.26,111301124.2,171215750,196202193.7,127296198.6,203146189.5,154563047,139889415.2,206433136.3,137276479.4,174600393.8,141540634.4,169014001,78306817.93,111029854.2,201856679.4,192710688.7,159754664.5,183557274.1,80155760.06,103194865,147990085.5,145457766,100314150.6,194340068.7,127452231.7,92532805.05,146135569.5,206555201,164599669.1,131965090.4,210400310.1,177115600.7,159947446.6,196333570.3,117264107.8,NA
"Feature0234",248503789.3,164830417.8,111651643.9,134658254,252723444.3,274064961.6,238111565.2,198454312.3,326388528.4,210986836.7,83792211.19,152378294.1,265293860.5,126730519.3,148489539,225331058,195328795.4,310936854.6,180461504.7,235658507.3,208324126.5,124687841.3,160326302,234159255,271219003.5,173741474.5,247707341.2,226917943.3,171062109.6,294532563.1,154325503.4,252686663.7,199189840.7,233352783.7,101663584.1,144205830.1,290568944.5,267760429.6,221419572.3,248413885.9,121679412,126595126.2,202204632.6,211762020.9,131440070.8,245359526.8,169540699.2,142797075.8,253746385,255400795.2,222417247.4,182454119.9,298183674.6,241385910.2,223788976.5,273766784.5,143590178.6,88532892.14
"Feature0235",NA,1265977592,NA,1254785278,NA,NA,1673972569,NA,NA,1720577752,NA,NA,NA,NA,131602479.1,1614432522,NA,49831112.31,1216892323,NA,1409250941,702391303.3,1137135597,NA,NA,7942774.463,1777083755,1662975698,NA,NA,203471363.8,NA,1395331159,NA,NA,NA,NA,NA,NA,NA,NA,900202091,1484013074,NA,1072983221,NA,104616722.4,1100103187,1580277621,1788675087,NA,NA,574776690.2,NA,NA,NA,1313401420,NA
"Feature0236",178990212,1007861538,416397348.1,1257072616,359647106.6,393716949.9,NA,NA,164274341.4,2186992951,371510108.2,598227872.5,772389842.8,NA,NA,116733412.1,1353116018,NA,96215678.13,1715282023,NA,NA,NA,113992899.4,375573148.2,212634664.6,NA,117560446.2,1243907377,287451036.2,NA,317884876,NA,113759594.2,246825850,314452046.2,268906141.1,279342039,393549382.5,NA,51389128.08,1269334478,1391225586,662296662.3,1100458695,1768420305,NA,72803020.22,114131442.1,2461190587,1619512205,535229853.8,285798075.9,299320563,415978904.6,419918145.5,1542135949,287381148.7
"Feature0237",727406948.3,257637437.9,595282607.4,216729327.8,771003190.8,759575027.6,1372835250,1314226416,622484194.2,343812847.2,579556912.9,789637211,859551031.1,590163612.9,659031396.9,1282563214,267260000.2,563448936.1,1031769305,342723165.9,1278613841,684144990.7,1166077759,1376905495,533879380.3,206847984.1,392395246.5,1321977144,292919016.7,587375043.1,678365218.6,959071680.8,1238431112,1339360118,740654561.3,940181476.6,994668117.9,927877755.4,819212886.8,1144832125,988043723.7,359446315.9,229809097.1,969604191.7,279121286.8,432449623.4,542058579.2,1086376388,1284389227,444811649.1,316244825.5,831353487.9,931545575.9,904149566.3,877070553,999651639.7,318789962.9,608358153.5
"Feature0238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254196.4026,NA,NA,NA,NA,NA,NA
"Feature0239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80997252.69,NA,NA,NA,NA,NA,NA,NA,442392.5731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192833.0989,NA,NA,NA,NA,NA,NA,NA
"Feature0240",74459560.23,NA,NA,NA,NA,NA,NA,NA,86203343.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51132095.85,NA,NA,NA,10993851.6,67422181.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7918826.554,NA,56246033.39,NA,53389718.59,NA,NA
"Feature0241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118047860.5,NA,NA,NA,NA,NA,NA,14011818.15,1252782833,NA,NA,NA,73762077.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52658059.27,51726853.21,82467382.58,97524567.08,100493474.3,104381482.4,NA,NA,NA,NA,NA
"Feature0243",50265348.53,NA,NA,NA,NA,49139936.7,NA,NA,NA,NA,NA,NA,53935397.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51097001.14,NA,NA,NA,33376613.88,56446127.61,NA,44580181.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37706831.44,NA,51358132.55,NA,53617976.84,NA,NA
"Feature0244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12672588.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670735.5269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0246",NA,50992391.26,NA,56966576.84,NA,NA,247719552.8,265291384,NA,90841211.29,NA,NA,NA,174254850.7,5915050.671,243540772.8,NA,12653196.69,222054693.2,NA,256097904.5,5040802.923,208213195.7,NA,NA,9309043.433,74586824.23,249168507.4,NA,NA,5493154.631,NA,225596192.5,NA,NA,NA,NA,NA,NA,11821235.81,212642401.6,41287195.04,57483028.13,66738974.96,58984608.8,NA,6142357.259,215541549.4,230669678.1,81622896.05,NA,NA,9704660.846,NA,NA,NA,64099316.66,NA
"Feature0247",NA,126652677.2,NA,124954226.9,NA,32318693.92,1244371545,1182254693,NA,238466247.4,NA,NA,NA,912456369.3,2813029.026,1187039196,NA,8502316.488,1063060855,NA,NA,NA,1090137279,NA,NA,17784036.22,275899425.9,1273949797,NA,NA,5741751.268,NA,1152462494,NA,NA,NA,NA,NA,7052075.608,32546476.37,1066795668,141453368.8,222388532.8,370832994.5,115059928.6,NA,5447614.351,1086189277,1288986348,288776406.1,NA,NA,18127075.99,NA,NA,NA,160769958.7,NA
"Feature0248",1383755430,1712758987,668292880.5,1643294973,1984879572,1919525488,2075727298,1809785013,1536457325,2172184048,682926391.9,544023522.7,1519432562,1011504438,901758077.7,1978050444,1869616255,2866454565,1747326479,2100970931,1927352913,624901974.2,1617086205,2017475158,2678942851,1418664579,2196860477,2072961977,1651482237,2538358042,834634496.1,583238584.9,1900700950,2130742304,671798124.1,764434795,836659389.6,1192918207,499242135.5,1840044028,1895300909,1241185639,1991742980,2254619646,1477538714,2323940443,1101443984,1605225735,2195350789,2298916978,2253151373,565988148.8,1278726560,629028690.7,1707481599,748078083.2,1796953499,573833848.2
"Feature0249",NA,NA,NA,NA,NA,NA,131259080.7,124102413.7,NA,NA,NA,NA,NA,98229943.89,2595974.424,NA,NA,4180283.104,NA,NA,120948706.8,1988491.984,115535412.7,NA,NA,NA,21947196.19,NA,NA,NA,2375751.611,NA,107169016.2,NA,NA,NA,NA,NA,NA,4014667.375,NA,NA,NA,NA,NA,NA,2364484.903,106843053.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0250",98864242.67,NA,55164674.96,NA,72460935.11,131456131.3,156293279.7,66026233.94,92662853.24,NA,54828873.45,70676838.27,139544321.6,NA,66805642.09,NA,31590691.49,86572322.82,112169756,65073446.58,128012171,61298780.08,90822856.48,168381370,76191030.04,74895846.16,77017341.05,NA,45699466.62,88756957.47,68219397.52,123327894.1,130805297.7,163431410.2,50520833.54,69374658.19,142395117.4,157168458.7,85355424.4,218701627.2,68494668,65206624.91,NA,NA,24020127.12,88408875.3,56918124.07,94099453.83,157789013.7,NA,24551733.59,89244936.8,NA,112799834.6,135239656.6,108215482.1,NA,NA
"Feature0251",NA,NA,130575104.2,NA,71187231.49,NA,NA,NA,NA,NA,166309825.3,NA,253862734.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29908576.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521975.3896,NA,NA,NA,NA,NA,NA,222546.9057,NA,NA,NA,NA,NA,NA,NA,NA,72891432.45,NA,NA,NA
"Feature0252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128664.1652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73669925.57,NA,NA,48249371.78,NA,NA,NA,NA,NA,NA,4619442.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23413419.09,26961035.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34353246.7,NA
"Feature0254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16193658.42,NA,NA,NA,5795352.301,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2681907.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2611898.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0257",166600112.9,127685218.9,102709970.1,137475635.9,164401320.6,162796812.2,150923932.7,111943817.3,162344709.6,205999440.4,64656161.92,117761163.2,196340496.5,71895741.57,113806082.8,147110542.9,183467979,147981018.3,105329193.6,230426005.4,132134939.5,107379557.4,91017786.03,155652037,143039225.4,93557205.87,251227367.8,154032841.5,146273652.1,153029939.7,131571727.7,190243076.3,118836692.8,141741082.6,75162869.39,108129607.8,184046192.1,163477648.2,149046031,200883380.2,67983468.77,110384469.2,192156456,136805064.5,108816173.8,228273266.8,114011445.9,78474580.08,NA,NA,NA,NA,NA,188426380.1,137244574.3,191674233.4,145445008.6,75564654.54
"Feature0258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3043092.088,79798927.17,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2572831.477,NA,NA,NA,NA,NA,NA,10510903.4,71274250.51,NA,NA,NA,612918.8648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0260",748308052.2,649487358.5,590952207.2,596754766.7,699617080.9,632662625.9,254169575.5,73668677.5,732755411.5,1181096043,457500277.3,604874295.2,913218108.1,69467882.91,628719002.8,166376599.3,820498173.7,909383932.5,194479337.4,1023047733,174025292.4,546346028.2,121303084.6,256541557.8,845661861.6,569652037.7,1271958266,155507548.9,884055128.9,817324335.4,709949362.3,811056011.7,157062028.1,189603144.7,466762507.2,578544525.3,841004869.5,819606098.7,622116547.8,1357879527,242620758.3,774375990.9,607760817.6,853922736.3,541103599.9,1226950866,589932451.9,44579250.68,NA,NA,NA,NA,NA,785518259.4,743733719.8,777931123,914616552.4,400932431.3
"Feature0261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10250064.9,1541507124,845629748.1,644678111.2,924355302.4,NA,NA,NA,NA,NA
"Feature0262",NA,NA,NA,NA,NA,NA,263223926.2,93331114.26,NA,NA,NA,NA,NA,87258570.99,3295494.658,NA,NA,2508411.968,NA,NA,270118823.6,2016419.483,156894285.5,NA,NA,NA,47606612.51,NA,NA,NA,2187224.386,NA,258228901.5,NA,NA,NA,NA,NA,NA,15699399.2,NA,1813693.303,87475053.96,NA,NA,NA,7303588.843,217126704.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0263",NA,118638863.6,NA,87681549.84,NA,NA,NA,NA,NA,159630414,NA,NA,NA,NA,NA,1097404.847,NA,NA,885500.463,NA,NA,NA,NA,NA,NA,383628.7363,NA,1352922.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596696.9289,91259556.22,167226576.2,236412409.5,86756499.78,NA,NA,NA,1306209.052,338684414.3,NA,NA,793617.5258,NA,NA,NA,178773287.4,NA
"Feature0264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6420091.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0265",195259159.8,101489600.5,196082023.7,91226945.15,212496265.4,126905749,222814322.1,91844065.69,242446062,152802943.8,171130927.7,199712517.3,205995297,101756246.7,219400879.5,132784532.7,129280113.4,292975950,183323402.8,157898824.9,203186626.1,163222849.1,152791843.6,213476152.6,278900735,264235749.3,289409021.9,157790306.4,143393297,273320360.3,224600522.3,204072270,210154908.8,245039293.2,143030537.4,180584543.9,225867936.3,212515982.2,153444388,344304175,159305109.5,142182469.1,130642780.5,200550907.5,88295907.79,180594446.3,180265187,103931803.5,225809316.9,208997073,113791172.7,185197413.9,225736686.2,158765245.5,144573806.4,199102534.7,127174157.9,118577020.8
"Feature0266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8579804.958,NA,NA,NA,NA,NA,NA,1814496.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0267",NA,NA,NA,NA,NA,NA,NA,99427019.24,NA,121978707.6,NA,NA,NA,NA,NA,103715800.7,NA,NA,80575783.82,NA,NA,NA,73257668.54,NA,NA,949638.424,136797193.5,104052230.6,NA,NA,1363026.187,NA,91309640.91,NA,NA,NA,NA,NA,NA,NA,NA,62994677.89,102103389.3,NA,64932999.45,NA,NA,69619914.57,NA,NA,NA,NA,NA,NA,NA,NA,85429687.78,NA
"Feature0268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4896490.505,124294866,127615004.4,124644405.4,124534982.4,NA,NA,NA,NA,NA
"Feature0269",NA,179220908.5,NA,NA,NA,NA,NA,NA,NA,128701310.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288392.2183,NA,241589.4377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239801.2325,NA,98830348.73,366725.9097,NA,NA,NA,NA,364668.6023,86912406.13,NA,NA,284195.667,NA,NA,NA,110455864.8,NA
"Feature0270",82838322.2,54156092.29,NA,51840956.57,83794283.83,91208761.01,80740955.55,65428902.77,105180498.5,76989987.32,NA,52322049.74,92704283.73,NA,54902762.52,74494876.41,72454408.42,97061266.27,56618355.1,87660323.33,64283804.63,46860224.95,52437620.81,78700800.24,84644501.55,55138677.43,88193159.3,76171163.69,58483045.67,96427318.19,64436096.62,85933215.21,65559093.41,NA,33382691.78,49911232.69,97410685.57,87000677.47,79398641.8,NA,NA,46414069.91,69520025.01,NA,45963923.14,92854680.32,NA,48564150.37,75889151.78,87311670.13,71123332.52,57918264.97,90170693.07,84050141.07,75610980.15,95166541.8,56025343.86,NA
"Feature0271",NA,46022905.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181453.5194,NA,NA,NA,NA,NA,NA,219543.2925,NA,179167.9412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195514.1116,NA,NA,183156.5864,NA,NA,NA,NA,NA,40705708.46,NA,NA,186587.5914,NA,NA,NA,51258683.98,NA
"Feature0272",NA,NA,166011244,NA,184067367.7,NA,NA,NA,NA,NA,151097650.6,NA,158428721.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90368162.21,NA,NA,NA,NA,NA,NA,NA,NA,23826371.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221768.7158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0274",NA,64413068.74,NA,58379364.1,NA,NA,198302020,NA,66624413.97,69455144.02,NA,NA,NA,NA,NA,215839380.4,NA,NA,168586886.1,NA,NA,NA,163697048,NA,33837719.92,90857085.89,106220343.7,NA,NA,NA,NA,NA,218258317.8,NA,NA,NA,NA,NA,NA,NA,NA,34291065.35,NA,NA,36931695.27,NA,NA,146248557.9,212924042.1,122038433.1,NA,NA,NA,NA,NA,NA,65108056.82,NA
"Feature0275",22675377.04,NA,NA,NA,53745420.6,45706976.65,NA,NA,27713570.41,NA,NA,NA,NA,NA,NA,NA,8549652.77,NA,NA,NA,NA,NA,NA,8330247.345,NA,NA,NA,NA,7791008.94,NA,NA,NA,NA,NA,NA,11967346.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18354377.86,NA,35374858.85,NA,39361401.18,NA,NA
"Feature0276",NA,NA,NA,NA,NA,NA,107707405.2,NA,NA,NA,NA,NA,NA,60398293.69,3862382.353,NA,NA,2855095.009,NA,NA,NA,NA,52073575.86,NA,NA,NA,27727168.89,NA,NA,NA,4494944.532,NA,81056083.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0277",NA,NA,NA,220731908.7,NA,NA,NA,NA,NA,224657089,NA,NA,NA,NA,NA,1115949.662,NA,NA,881915.9968,NA,NA,NA,NA,NA,NA,1720808.642,NA,1648112.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154472333.6,NA,123083714,NA,NA,NA,1472904.685,208808022.9,NA,NA,NA,NA,NA,NA,212297986,NA
"Feature0278",NA,NA,NA,NA,32872422.55,NA,NA,NA,39422129.2,NA,NA,NA,NA,NA,NA,NA,25826365.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24438831.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67043110.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60792837.02,NA,NA,NA,NA,NA,NA,39543233.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42183074.99,NA,NA,NA,57346087.41,NA,NA
"Feature0280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214685653.5,NA,NA,NA
"Feature0281",112878755.5,NA,NA,NA,NA,NA,NA,NA,81335745.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86571113.35,NA,NA,NA,1746830.243,83367508.07,110299036.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10498192.69,NA,112854044.2,NA,NA,NA,NA
"Feature0282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69773487.22,NA,NA,27565665.34,50426382.59,88308544.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62414616.97,NA,96639789.6,NA,NA
"Feature0283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177194.7628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0284",NA,NA,NA,NA,NA,NA,NA,547582914.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0285",NA,87844282.24,NA,85318934.67,NA,NA,71999287.31,63510398.56,NA,135016167,NA,NA,NA,NA,1070978.656,66833039.95,NA,NA,48364514.95,NA,NA,NA,54079894.93,NA,NA,3953909.082,138946991,69786000.08,NA,NA,NA,NA,58028476.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,102525431.3,40023170.7,60299762.09,NA,NA,42228005.17,69892935.72,150446271.3,NA,NA,861566.7528,NA,NA,NA,93064059.21,NA
"Feature0286",NA,NA,NA,NA,NA,NA,98653706.7,65524314.4,NA,68353474.59,NA,NA,NA,NA,2582717.33,94949375.84,NA,6689945.218,72465966.79,NA,87263522.84,NA,50175703.6,NA,NA,3347648.537,87878232.16,NA,NA,NA,2984383.924,NA,87700228.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22485475.96,NA,NA,50016068.62,107204522.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,689369.8166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0288",NA,NA,NA,NA,NA,NA,NA,NA,NA,47175452.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4068280.741,NA,28449091.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23673366.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Feature0289",NA,128849549.3,NA,70085965.82,NA,NA,NA,NA,NA,132363667.2,NA,NA,NA,NA,NA,271537.5178,NA,NA,NA,NA,NA,NA,NA,NA,NA,382366.1061,NA,251246.9198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310053.5633,NA,136268964.9,316671.1216,151443187.9,NA,NA,NA,282638.7857,123721538.3,NA,NA,299316.2625,NA,NA,NA,NA,NA
"Feature0290",NA,110492209.8,NA,NA,NA,NA,NA,NA,NA,90133221.95,NA,NA,NA,NA,NA,NA,NA,NA,416977.8192,NA,NA,NA,NA,NA,NA,376581.3212,NA,386108.7166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410330.1873,NA,81403897.19,440165.0634,99907329.59,NA,NA,NA,401543.6914,78385430.92,NA,NA,891350.1291,NA,NA,NA,88483290.31,NA
