"","10plus_RP_pos_MS2","11plus_RP_pos_MS2","12plus_RP_pos_MS2","13plus_RP_pos_MS2","14plus_RP_pos_MS2","15plus_RP_pos_MS2","16plus_RP_pos_MS2","17plus_RP_pos_MS2","18plus_RP_pos_MS2","19plus_RP_pos_MS2","1plus_RP_pos_MS2","20plus_RP_pos_MS2","21plus_RP_pos_MS2","22plus_RP_pos_MS2","24plus_RP_pos_MS2","25plus_RP_pos_MS2","26plus_RP_pos_MS2","27plus_RP_pos_MS2","28plus_RP_pos_MS2","29plus_RP_pos_MS2","2plus_RP_pos_MS2","30plus_RP_pos_MS2","31plus_RP_pos_MS2","32plus_RP_pos_MS2","33plus_RP_pos_MS2","34plus_RP_pos_MS2","35plus_RP_pos_MS2","36plus_RP_pos_MS2","37plus_RP_pos_MS2","38plus_RP_pos_MS2","39plus_RP_pos_MS2","3plus_RP_pos_MS2","40plus_RP_pos_MS2","41plus_RP_pos_MS2","42plus_RP_pos_MS2","43plus_RP_pos_MS2","44plus_RP_pos_MS2","45plus_RP_pos_MS2","46plus_RP_pos_MS2","47plus_RP_pos_MS2","48plus_RP_pos_MS2","49plus_RP_pos_MS2","4plus_RP_pos_MS2","50plus_RP_pos_MS2","51plus_RP_pos_MS2","52plus_RP_pos_MS2","53plus_RP_pos_MS2","54plus_RP_pos_MS2","55plus_RP_pos_MS2","56plus_RP_pos_MS2","57plus_RP_pos_MS2","58plus_RP_pos_MS2","59plus_RP_pos_MS2","5plus_RP_pos_MS2","60plus_RP_pos_MS2","6plus_RP_pos_MS2","7plus_RP_pos_MS2","8plus_RP_pos_MS2","9plus_RP_pos_MS2"
"Feature0181",35658625.88,16652408.28,42115702.17,22138236.69,32965996.24,29447681.35,3018808.945,1164666.613,30841918.64,3413840.569,41755117.14,32414603.94,39124232.11,1073713.36,42083622.94,2952410.319,247794.0107,40419260.03,2116245.982,2141900.256,3384209.584,24624116.19,1850611.893,3126268.46,44181998.6,5795095.141,6471926.638,3543303.239,12919763.03,35335721.07,54875689.12,22843893.74,2548893.669,3209623.646,27577276.42,31391965.73,30850986.46,28809176.93,24169268.58,67325564.86,1257141.626,42116134.43,566599.2265,4568649.551,24017305.31,446784.6195,23661695.79,2093709.954,3311376.809,7129340.407,408913.0521,26933508.95,40006941.52,31945795.1,14502680.51,20007118.56,25456137.13,26084898.76,19376578.83
"Feature0182",110137435.3,28539443.84,56414805.13,26355575.57,72885305.27,91495490.25,118617480.3,37768971.47,81920256.58,45554740.23,44727812.27,85240101.3,120573212.7,35014066.46,63923717.3,111575191.4,32618020.02,91330288.37,79278294.39,48261795.62,89733916.39,98962604.15,71294392.74,128296397,68948252.8,84004784.94,46799316.33,113692891.7,44933656.2,76457254.44,61855812.02,181289013.1,98340047.59,112001092.5,62050072.37,74368033.76,129886989.8,144656985.7,93401722.05,181673033.5,75074590.69,44585117.49,31959101.99,23765380.56,28526268.36,62761887.63,56261235.88,78476507.42,119050188.4,79215653.24,38127806.62,108786429.3,116932069.8,115487845.7,33743311.7,113990883.3,117215774.8,33480345.57,64968350.91
"Feature0183",1495452727,871919855.2,663648962.4,1201493564,1055706174,1498549559,946159800.4,741639195.6,1192828138,1506954002,556322912.3,682564876.8,738169099.7,459567233.9,888189371.6,1076220421,1252694400,1568720494,910882332.4,1304013117,1052008541,649409439.2,654308690.5,980471459.4,1505567001,585800909.7,1402704357,1025590662,1034950702,1477392347,920053129.7,1007693569,952435254,972264407.9,409019411.2,513142847.6,983492252.4,879289500.8,859838218.3,756226785.5,758446360.8,1105313749,1648960946,1393343401,810119620.6,1750317281,915254998.1,808132568.2,1007796430,1738538202,1394425221,734242096.4,1659604405,823232607.4,849618245.2,1000680472,819751033.9,1360340841,474504648.4
"Feature0184",33270116.28,54978853.79,14461555.48,63156665,24662965.68,48024979.06,46715869.31,1298968.415,1609075.147,144475382.6,25566985.99,33423480.56,52193049.58,9972470.679,13976306.26,29040798.77,92618264.81,1581418.279,26472526.56,154998658.2,23214241.93,30124009.87,16122351.64,36569611.69,800051.4423,1149012.304,170889341.1,23961439.17,107712434.5,36730875.92,19589917.83,49157170.63,21685120.55,23044578.07,19703418.39,29893418.27,58885814.81,63157874.23,23730487.92,93614583.3,9133919.457,96158150.33,96385985.66,50979638.29,47218467.67,235576896.6,12762955.19,15786465.68,26326042.66,237202245,93452039.41,38575066.35,43381600.24,3586129.964,30606728.92,3498781.375,33940478.84,95519946.09,14955414.59
"Feature0185",3882413.7,46821848.16,432645.2164,35228409.61,1563472.466,1868294.328,852212.3521,781934.0512,8637896.603,32380087.44,407924.6824,540710.2617,674539.1771,424524.2539,554489.6247,898208.3477,30754344.75,14162884.74,854313.2214,30585094.41,695202.6605,406993.3289,4696584.525,945364.407,9150911.907,7075106.556,34803192.6,930527.4348,47817852.01,13704340.65,763111.106,467973.4304,1027916.607,960997.4046,470001.5301,482945.6169,413131.6304,652086.8571,219177.1442,1083726.454,713038.7922,22268126.85,49486768.16,65138844.33,45048098.04,51379699.1,654297.9629,693085.3923,1066760.749,73343241.16,37870238.42,459450.6821,3462906.415,519010.0092,22554637.62,1676740.146,450420.4895,31695966.93,300118.9271
"Feature0186",12412871.23,46886251.9,884980.9519,52705237.09,5041474.249,3539864.453,32672883.55,36289440.93,25617651.92,62367442.9,1696385.813,4724404.65,3255649.084,24064800.79,1776616.607,30844381.82,60421614.75,9817662.572,33931855.38,58225763.08,39036130.76,3968255.749,32278454.01,37806205.65,10030349.59,29429661.9,64819384.11,42653024.58,53932219.7,9324467.195,2262068.828,9899335.666,37740134.19,39329219.15,4715510.182,5169469.294,11951024.73,9946637.947,8368802.957,2852671.159,33606893.35,39413487.4,50464387.17,48778630.21,48464971.67,63861114.04,2738858.851,31767077.64,35352651.28,54404869.36,62834259.41,4211854.893,11114495.8,10261959.14,59279048.15,3411813.317,7811938.153,54452746.76,2909086.135
"Feature0187",472147682.7,173584774.7,306859625.1,176052629.6,404192334,590249105.2,752447783.3,228989660.4,542004761.2,298916930.1,310780626.6,409910409.7,750535175.8,218760288.6,348076953.2,709337869.4,234328811.4,464679802.9,527338603.9,448349158,597908343.9,349011075.5,434782920.8,750300892.9,426918035.1,413217275.3,506862091.7,720767944.5,277267887.3,469707763.5,371206455.6,752383529.8,600483101.5,688189052.6,262246071.7,362781703.9,710017217.3,874254630.3,410910580,1081808890,284035666.3,435706586,246782580.5,302039625.7,154709940.3,581257144.2,296906356.9,421810923.8,752098631.7,15137541.31,3398041.796,7470500.017,13108221.03,612483206.6,928218.6791,666284738.7,596685730.3,304229699.4,223038928
"Feature0188",495720.3832,717044.9042,540200.9373,868291.4048,10706383.12,73697716.89,1530963.602,1123636.794,126254.5522,1622101.866,709006.2319,542879.3532,20966784.61,340822.9666,466031.7575,1642676.447,1334005.516,112998598.6,1220341.004,1976133.245,1277761.502,424929.2785,892022.7174,1495810.174,88523359.8,36725318.81,2043785.206,1761742.984,818574.9483,80509852.55,462074.6185,552686.4583,1233445.615,1021631.274,518285.3736,506359.3213,539120.0736,108697.3179,444411.6422,21332943.13,2415465.198,293915.6657,1155591.09,615731.0185,673160.8001,1815240.515,279588.5096,932402.3798,1953483.076,2144568.575,243013.4546,259843.2752,351692.9641,512179.5821,1268747.091,31428659.56,414166.4862,844735.7188,425822.2908
"Feature0189",64190.35879,71744.86909,49735.23175,72726.7458,73458.04268,81370.31063,4550295.835,1955239.543,71319.88472,493749.9999,54403.23757,52330.57555,66406.55763,664386.1333,55011.44195,61394243.07,81624.84679,83802.935,35948988.07,99132.95391,87043144.7,51418.51201,32866038.52,74468619.85,81353.15638,59782.9584,112725.0474,66593913.33,82756.30393,79257.02711,56874.12347,63370.31083,79365815.84,102605441.9,47486.16197,53011.6729,66759.72456,65454.71446,60535.7566,64896.56495,66098.21276,74669.40512,86678.79981,92360.52937,71430.02683,107834.3568,56062.32031,46732584.19,10673044.4,106094.3115,138159.5824,53120.18146,64262.11878,63241.18119,170404.546,65054.03476,63221.64633,88669.3918,45061.97003
"Feature0190",8912727.066,753184.3849,2811577.959,660321.7207,8684615.657,30352670.76,176187089.7,68713924.89,4175233.76,10304263.51,4339240.601,1587062.593,19476888.63,78676053.01,3292822.931,178536569.3,7700740.492,4533073.321,160255808.3,7036770.014,112257722.1,1839980.651,123011499.7,171388561.2,3684758.124,10274171.22,4785789.259,149161598.6,935059.8473,4421769.627,2937541.646,4350633.395,108319191.6,120594724,1535885.693,1459057.897,4046599.169,6246034.237,2354668.368,19458880.84,138252508.5,1797842.593,1161662.107,4887882.636,973397.8137,1277586.756,5480326.818,107614492.4,236430515.7,1322045.729,2887881.526,1288709.923,6662575.406,6263359.629,1950446.696,26292059.32,16758877.47,822505.2269,944236.6215
"Feature0191",33643703.42,393585.5228,4128796.223,566116.9009,27435708.39,35307412.89,725312.9756,2299304.556,55482749.01,1559502.324,3048179.507,1920387.864,26168026.28,2617028.511,8988786.144,1076452.453,626304.4033,34463494.58,1130355.053,796135.9229,1739884.026,162266.8798,1474191.286,1250333.487,29687834.52,20690762.35,1179512.934,1100136.101,506998.9868,29320522.09,6105695.484,10040924.3,1510771.202,1484993.002,1909642.872,2115785.901,18826137.22,18436275.74,10908578.26,17107587.59,473088.5718,809769.1058,1111790.443,6215402.152,412425.9924,1585407.808,20278021.12,1040057.764,945774.8616,1808376.756,1541191.294,2526783.525,34051079.01,24551633.73,617075.8234,27354918.52,17950829.22,407043.4254,1105419.361
"Feature0192",28875966.09,3517071.955,15000957.3,4153346.34,20282316.29,26138149.34,5100968.038,3575040.644,22864016.28,5363813.452,9374699.115,14262594.22,25143267.99,3028797.35,18153645.42,3420597.909,4965279.716,12455700.81,4213725.991,4888041.44,4016806.016,16814950.08,4020898.288,3661138.634,13893548.21,8305618.043,6519478.938,4465292.584,4174320.045,13188958.11,17466692.77,31986763.11,2977773.427,3485458.859,8838345.828,13898459.37,28751317.48,24301690.84,28838637.11,22205171.66,2458643.89,2987346.389,4074797.711,10500269.59,2573578.819,4353674.344,15354884.88,2903487.642,3731335.504,4918594.05,4374589.298,20639997.35,28858252.02,30088414.87,4269240.829,19044217.66,30562610.95,4601156.034,10378905.13
"Feature0193",12779107.08,18527929.63,15060423.98,19361305.52,28574880.06,37243022.02,12033721.18,3596055.74,8830050.783,43664935.68,516624.5303,14156142.48,15851935.47,120765.8316,11288743.05,8904957.704,31167920.94,20924902.21,5783858.268,55148623.09,80803.16506,9036368.53,3667148.438,10178418.1,17063324.12,6362504.956,66787484.23,8535803.236,715141.0235,17047248.85,17066786.72,91469.98711,152287.5099,520849.2442,331427.6854,480753.5882,323029.1463,289155.6647,446900.6134,38886298.1,178049.1766,561909.4885,1957841.547,707989.7788,146381.0491,1953147.327,196647.6402,73042.55747,157091.7764,94855385.89,28341122.47,13962055.41,14186507.56,1272259.875,8344536.463,22671300.26,17034553.74,34520389.91,7270366.582
"Feature0194",2158604.145,76249.65017,342737.764,220645.4069,1866523.062,9016948.128,80320384.89,28908472.1,1059174.669,3649978.057,860209.3,96311.68853,5171583.386,26237242.63,400116.9458,61488869.6,2408972.21,1070362.785,66276912.33,2671061.924,51188933.42,234538.0426,49746736.63,75061197.73,1068728.416,2228439.529,1599835.347,68293053.74,80578.28372,965457.4962,420142.8132,829087.2142,49871183.79,63107609.43,208374.5061,148634.6856,841061.7624,1276550.423,377688.0393,5110270.64,49079724.99,339217.7052,189207.702,1521918.813,167658.5169,201732.3749,850714.6942,43739857,111026817.6,167374.5036,780750.7136,183309.7531,1633614.543,1218347.448,594546.1394,6279269.525,4493115.151,139966.3818,92487.37553
"Feature0195",89419.42369,47459124.43,223887.8012,72012792.02,132293.0115,156636.4266,181299352,151418267.1,253297.2581,91775549.21,543994.4997,149933.7089,133630.6489,65929048.61,88424.11851,171722222.4,107695111,255807.8702,132187778.2,135561541.6,166508118.4,92576.43003,129518365.3,187257979.7,187482.9225,4009306.852,120817215.9,189996908.6,67241628.18,374222.4641,161044.9375,90242.39785,162988548.7,193838066.3,108424.5393,88306.49213,154976.7766,106869.0087,149365.801,131430.8957,91239554.26,11356005.53,112904509.4,140314854.8,66789234.94,185391470.5,123907.5051,104497426,177369285.2,82003713.49,44015643.5,76279.27484,125269.5699,61492.50312,53439991.45,77772.46051,103387.669,75876906.34,57960.54116
"Feature0196",4338453.826,1395276.235,26641210.84,1032437.347,28407663.71,4687777.104,732478.7219,983545.1537,4986765.173,2705135.043,24593514.43,39113422.65,28102718.47,3003636.204,31624284.5,469433.6342,1322826.544,3281054.244,661315.9093,1890870.838,845382.1441,31947912.99,1076044.103,732579.3075,2032388.037,2475998.382,1926561.181,802584.6087,1832700.218,1878168.692,31537723.35,4032703.607,675673.2563,536234.5667,26486675.62,5133640.986,5126227.643,6507288.827,41788868.34,2595835.959,686898.0912,1145269.487,1289621.421,1547982.122,1239710.461,1906751.143,25138233.32,671135.2645,1145774.812,1567714.186,1126296.142,28811812.48,3342038.709,4074442.325,1340521.072,2863028.334,4174358.302,935569.5333,25453367.92
"Feature0197",6669721.489,16009453.23,4665701.885,15259165.55,6128420.075,6891268.223,3692562.047,3110393.419,9160112.678,40340853.36,4993034.557,5441156.281,6966352.244,3792203.188,6844704.705,4872480.783,25472315.26,9706169.509,518622.6427,22196340.42,4134005.575,5201682.692,2840288.59,6315537.181,9683907.601,9369573.634,26262687.44,4582241.839,18292453.89,9787597.637,7391912.826,5919509.024,4232151.926,4104295.318,4007554.058,3259591.304,8644550.207,8804205.886,7568613.213,4660088.079,3052671.93,16694587.78,31452048.73,10212005.61,15730572.78,24192030.68,7504561.655,4157078.672,5516785.824,25750257.91,31371047.01,6294183.42,6591792.998,6147903.221,32813781.14,6229707.609,5145464.596,19076570.85,4438811.198
"Feature0198",6758764.657,11186852.15,10852872.72,14644083.98,10402132.77,17995473.07,4045296.088,5307243.606,5189919.332,22813827.98,11121475.46,10051996.08,17375394.73,2203223.778,14454726.88,3510410.094,18317200.64,7867347.822,3161601.883,26791944.31,4546617.144,9521318.94,2084499.016,4565662.957,7338454.366,1564723.264,30381810.6,3812506.084,23959028.8,7589595.807,18542184.3,13315150.45,3621682.305,4359837.018,8180304.671,9310311.567,13372809.75,18885778.79,8336621.232,23938639.02,3151350.303,29678808.74,17816092.3,9355713.603,11191470.83,38171545.2,11140829.81,2973659.632,4023856.673,36228708.57,15608064.23,12950050.75,10803334.06,10132441.46,4650617.229,13556790.14,9193127.247,18720433.75,6593377.197
"Feature0199",5070267.718,970938.1883,2274825.778,1388637.359,2546987.799,7116485.67,96281737.3,200593508.2,716141.5953,1146829.075,3404128.394,3187544.527,39769151.67,26816893.11,7595387.02,139924012.4,5629285.961,621454.8236,80196800.81,8641376.211,52980847.52,15431872.43,49411123.02,98511568.16,701460.1576,231969.4578,6012758.591,137566411.9,1696523.158,1564861.025,4204093.257,20112934.48,49716377.1,55459024.57,2430822.895,6214663.816,10487475.31,6764464.032,22829620.62,17501212.18,70253296.24,758206.3915,2072852.014,5254069.054,603475.7914,1899901.48,18706123.16,111405158.2,121731053.7,1037620.557,413335.7739,11930038.91,6247015.929,24929130.81,555745.0727,20775378.94,23287880.72,781862.3909,8330972.39
"Feature0200",89608.47421,2964989.269,1378383.382,1897557.66,2474635.855,3844589.227,544740.3563,1061961.884,216716.0526,2008686.12,999591.4967,312694.651,954086.4388,61018.10388,285197.2803,603610.8038,1336443.501,746875.6641,2228607.845,1209605.033,90473.20543,1005251.453,2805897.308,1502340.376,1440205.273,3329478.258,2152268.172,1218240.891,1589622.018,707959.9856,397701.1398,28800801.04,112682.8334,1041154.655,55229.13436,2352489.1,816992.9417,1900172.175,66261.81902,1310646.914,9452745.732,964084.9964,1442881.9,851663.0906,2760252.142,1834706.253,258441.6359,864870.0444,401812.3768,95183305.51,37760244.41,26649677.41,32458810.53,1867258.447,18494937.78,29751839.04,633390.5947,1603591.427,309944.5931
"Feature0201",17657128.76,32615463.3,17154884.19,34317327.94,24507729.89,46598867.37,46089376.12,18722886.17,10088139.74,49191271.51,16438247.7,18574233.8,36952160.27,13093973.29,23676314.41,43156656.43,39016404.2,26347611.81,30544970.9,66954549.14,38687639.52,14628221.75,21855634.82,46474054.94,19434417.98,22409065.34,82290712.96,43478408.11,52296118.67,21410871.87,23584353.1,45477875.29,35640877.49,42029826.11,11387408.64,17368015.64,43162071.34,52176136.62,21563437.93,78265616.66,21169671.98,52505105.97,40103620.87,33821842.89,28800739.23,81910813.76,18957924.47,26430043.66,44694265.83,5274627.832,562224.7484,610166.8476,470210.3207,25155650.65,284654.4817,35715646.5,26325228.94,45398565.68,10499077.71
"Feature0202",33781016.27,5563508.499,60221318.64,7890222.859,87440605,75922558.35,16822500.53,4846998.887,35823909.27,10868628.81,63056493.27,55668062.31,86142622.45,10777724.03,65952042.85,13323239.49,8859219.109,34359970.37,10850462.38,14862957.9,11759851.94,45766682.92,10794548.62,11455630.58,29319069.47,15549714.45,14637102.11,13056111.62,6283776.735,32721944.79,74022690.83,88826904.72,10079490.36,14410600.81,68181967.07,92001346.79,83724950.8,66270146.82,66240040.64,154258886.2,11857122.09,6868218.009,8068180.441,25327120.07,4585401.313,13365791.53,47644109.9,8445233.629,14568905.78,12530114.41,9042975.826,69435490.22,59206992.75,91684251.13,6028089.064,95119360.63,91459753.55,9102407.068,52662883.7
"Feature0203",1625626.122,6189561.515,1174442.16,6366121.495,1651338.497,2046259.555,12085190.06,11250145.34,1989094.452,7054680.171,831982.094,999592.7273,1660367.014,8057925.92,1035000.489,14007820.62,8110710.556,2101203.778,11596998.61,6903333.171,10830875.13,755604.7571,66198345.6,14318678.81,2277541.343,1804190.181,7866817.657,19076423.63,4859179.495,1696178.7,1200854.37,1008539.541,14344623.41,15497446.22,779253.5955,887856.7419,1076485.64,1337932.088,1141532.226,2400320.291,9837192.456,3319426.515,7365953.083,182316308.3,4227514.947,9325034.093,1358287.594,10270083.34,14282177.97,9167992.495,4531431.952,1255408.262,1976377.105,1162956.943,5240488.37,1930407.235,1002002.673,4675956.081,736061.3867
"Feature0204",29459718.26,27190949.38,10235765.75,33184784.13,63081016.38,75880390.14,5611082.081,3232282.977,26694360.65,58843338.7,4883855.531,10901181.42,61048823.23,7113096.344,11729512.29,5927189.476,47207380.99,64438649.09,4580350.948,51935490.48,5587684.653,6810100.457,4586849.062,7264871.236,65838162.33,45544203.19,63969543.44,6178365.2,33956198.62,66694545.32,14050733.21,18264618.51,4892654.72,5470187.186,2895173.84,5956084.125,20026341.95,22143554.86,16571260.01,60831285.45,3072597.345,21728043.6,43064356.96,22172112.25,21759401.33,70477218.74,30279240.27,3988415.085,6771013.576,58156451.59,52922201.86,10389265.84,31766581.9,15239246.87,46379627.61,54210512.12,23777157.42,41584353.32,4454701.36
"Feature0205",58994951.36,16114262.12,33954563.16,16485657.02,56234149.9,58371730.75,43148581.48,23568470.52,8588328.925,24665467.62,22619388.79,65996944.32,64259303.86,19827288.81,39972344.98,47312916.58,30576814.53,10807710.85,22486924.59,39248370.56,22600098.69,44801549.08,19159023.87,24353144.62,6710970.238,6775852.389,27264292.64,53674575.76,28125033.98,9191777.233,35515678.71,50180378.02,21852931.52,47096016.22,38151988.08,41608159.33,55855243.3,71375675.15,57209760.83,74259231.11,22138013.79,22384629.84,37246987.98,140289757.9,23525461.2,39088144.75,22027271.22,38298787.24,48338864.36,34409249.62,21678385.98,61814761.09,62906212.75,49109703.51,23119132.12,80336262.81,64517519.01,10224311.04,36434246.18
"Feature0206",23248866.09,1612409.985,113656209.9,876262.5247,77655019.62,80650351.08,691224.8003,730241.9039,71579127.63,927644.0219,126736988.6,8623322.204,135136472.9,2306110.345,202108415.9,1528773.665,636770.1287,15048343.23,267359.0543,996820.7949,2238036.363,6621366.856,267884.9125,1741553.608,263356.2718,272456.4167,1728765.695,272561.1912,253611.4161,829407.9994,5924899.643,56052895.93,272310.4884,275231.9367,326101.5133,729131.489,2472054.036,3672355.33,261857.6494,11086453.31,276972.6745,8088526.341,695792.5076,6966596.153,400603.4722,6416390.314,273415.5997,398954.5808,273576.8499,363614.4883,248267.3304,361859.8648,439936.1112,42412664.46,267398.3798,57427159.53,28209640.49,13011424.19,7687050.084
"Feature0207",278553936.3,102500581.4,140996131.4,102330985.8,212882416.2,373286510.2,352850437.6,119188656.8,367354759,188011422.7,155635339.1,214268106.5,430940483.7,109229191.5,184081770.7,319589280.5,137496972.1,308785768.4,237223288.5,241894219.9,293790104.2,185710015.1,195304890.8,349844651.8,279554028,331846050.9,294663476.2,329136773.5,159690935.9,317381589,178483356.4,431287662.3,301167376,358772059.4,154898031.5,216454615.6,462117727.6,545480252.9,263807472.4,651444451,144384907.2,213375291.8,136027043.6,135543019.1,87788558.51,311757965.9,153255542.1,210756279.1,356391130.7,5364746.732,1756195.503,3377362.152,8423476.349,348443551.4,526801.0214,422789354.6,343459881.1,169003039.8,130875856.6
