"","CTRL1","CTRL2","CTRL3","F1154_1","F1154_2","F1154_3","F1177_1","F1177_2","F1177_3","F1246_1","F1246_2","F1246_3"
"Feature0120",23.4194542408633,27.2913112185112,27.4695283253787,29.2398303713002,29.5360563970614,25.2312355315452,29.3139269309495,28.2740171528965,28.7751137275747,27.7120728009251,23.4851326466889,22.6914880230168
"Feature0121",27.3222920408938,24.0110057280523,19.6613404063006,25.1243260516943,24.9055545088032,29.2085997801282,25.1131705249328,24.0035477873227,24.691831595061,23.1047436543735,27.7494952941271,27.9765997203373
"Feature0122",16.3893210969281,16.3648307032278,16.338011642676,28.8399291508404,29.5312174269133,29.2237272413482,27.5993435128819,20.5258904191179,25.3225870483073,16.6257260924514,15.2302492653977,15.5647472835104
"Feature0123",17.5590612265124,19.7788037595088,17.5042890185587,18.3034465386191,18.8216563361273,17.9678161916183,19.3263857543715,22.0778024892504,17.7935711646397,27.8586838520692,27.7942572042406,28.3246077037755
"Feature0124",28.9029752940196,28.8816468035917,28.8271299301807,24.4937059633676,24.2944633558217,22.5462069204246,24.1846129862487,22.3923238806521,25.7902569604851,25.2946661249891,25.2267162026345,25.2988918210199
"Feature0125",21.7079597097461,28.7678057608234,28.8634834515578,29.1246585474127,29.3361948689846,23.1339351461467,28.7763210655503,27.4839712818191,25.3693884456778,26.7778736858738,20.4467397038136,20.3613616062076
"Feature0126",28.7777039697663,28.7484000545682,28.8668782640149,21.9698094811867,20.8401085091196,19.0818901352312,20.7032831870811,18.7867968276611,19.8360199826776,26.2465513241656,25.0991962895568,23.2790090525604
"Feature0127",22.4492246153781,22.9054315183461,20.6594991848867,22.8057717607852,22.7224420228641,29.3934785517796,22.655463525286,22.0315322078569,24.7486069606152,22.7587767642565,26.1418217791618,25.2713042252136
"Feature0128",29.0731080013516,23.4906868336965,21.5847364020384,23.8025105802014,24.0315855302384,28.1831224781024,21.6034373536794,20.9579466378664,27.4291080365765,22.1568116874994,28.4165290677114,28.6613483555966
"Feature0129",29.054704786719,29.1579919590514,29.2147275924137,27.5915431064255,27.459015025455,27.6555555095098,27.8709072361508,27.39673206226,27.9440195035793,26.404879593056,25.988778274259,26.20987399231
